sale_id,listing_id,customer_id,agent_id,sale_date,sold_price,commission_rate,commission_value,payment_status
S049790,LST-49790,C010445,A0142,8/5/2024,6598898,0.028,184769,Paid
S049791,LST-49791,C024925,A2556,3/23/2024,73543769,0.022,1617963,Paid
S049792,LST-49792,C000138,A2108,9/28/2024,6170854,0.027,166613,Paid
S049798,LST-49798,C026515,A3421,9/20/2024,3192078,0.028,89378,Paid
S049800,LST-49800,C026553,A1494,10/21/2024,1169560,0.023,26900,Paid
S049802,LST-49802,C009961,A0544,10/16/2024,6000288,0.022,132006,Paid
S049803,LST-49803,C017707,A1009,2/10/2024,2187195,0.028,61241,Paid
S049804,LST-49804,C029096,A3445,3/11/2024,2191341,0.028,61358,Paid
S049806,LST-49806,C005961,A0211,4/23/2024,2249949,0.028,62999,Paid
S049811,LST-49811,C045621,A1150,4/5/2024,2174522,0.028,60887,Paid
S049813,LST-49813,C001193,A0728,7/31/2024,2192491,0.028,61390,Paid
S049814,LST-49814,C029658,A0581,2/28/2024,2174876,0.028,60897,Paid
S049815,LST-49815,C045580,A0234,10/31/2024,10648566,0.025,266214,Paid
S049818,LST-49818,C008234,A2049,2/28/2024,14785401,0.022,325279,Paid
S049820,LST-49820,C022322,A1006,11/1/2024,15834571,0.022,348361,Paid
S049823,LST-49823,C049200,A1610,3/18/2024,6380738,0.028,178661,Paid
S049828,LST-49828,C011802,A1327,3/16/2024,11567474,0.022,254484,Paid
S049829,LST-49829,C023374,A3108,5/12/2024,7850401,0.027,211961,Paid
S049831,LST-49831,C021296,A2153,3/6/2024,6657768,0.028,186418,Paid
S049833,LST-49833,C000361,A1647,7/31/2024,5611753,0.028,157129,Paid
S049834,LST-49834,C031747,A1344,10/3/2024,10233166,0.028,286529,Paid
S049836,LST-49836,C004021,A0694,4/1/2024,5243086,0.022,115348,Paid
S049839,LST-49839,C037646,A2052,4/25/2024,5179102,0.022,113940,Paid
S049840,LST-49840,C012861,A1110,3/22/2024,5270911,0.022,115960,Paid
S049841,LST-49841,C012236,A2256,2/25/2024,5281424,0.022,116191,Paid
S049842,LST-49842,C010356,A1451,8/8/2024,5337388,0.022,117423,Paid
S049843,LST-49843,C001838,A2153,9/16/2024,5096732,0.022,112128,Paid
S049845,LST-49845,C026967,A2940,3/30/2024,5420395,0.022,119249,Paid
S049846,LST-49846,C005225,A0924,3/25/2024,5512750,0.022,121281,Paid
S049849,LST-49849,C009136,A1441,3/30/2024,13616912,0.028,381274,Paid
S049851,LST-49851,C033216,A0418,4/12/2024,200608674,0.022,4413391,Paid
S049853,LST-49853,C005057,A3556,9/10/2024,14999612,0.025,374990,Paid
S049854,LST-49854,C001847,A2305,10/4/2024,14801471,0.022,325632,Paid
S049856,LST-49856,C048350,A0003,10/16/2024,5096912,0.028,142714,Paid
S049857,LST-49857,C028106,A2638,2/20/2024,4968567,0.028,139120,Paid
S049859,LST-49859,C001432,A3302,2/27/2024,27377099,0.022,602296,Paid
S049862,LST-49862,C024556,A2738,4/4/2024,27692602,0.027,747700,Paid
S049866,LST-49866,C004550,A3296,10/21/2024,7713929,0.022,169706,Paid
S049867,LST-49867,C023775,A3187,8/26/2024,7489896,0.022,164778,Paid
S049868,LST-49868,C014303,A3189,2/19/2024,7896762,0.028,221109,Paid
S049869,LST-49869,C021773,A2180,4/5/2024,8806829,0.028,246591,Paid
S049873,LST-49873,C040038,A0199,10/3/2024,21875526,0.022,481262,Paid
S049874,LST-49874,C034645,A1274,10/28/2024,40393411,0.027,1090622,Paid
S049875,LST-49875,C037353,A3261,8/12/2024,13649597,0.022,300291,Paid
S049879,LST-49879,C023221,A0986,9/16/2024,8530931,0.022,187680,Paid
S049880,LST-49880,C027225,A0950,10/8/2024,8620499,0.022,189651,Paid
S049881,LST-49881,C022242,A3323,3/4/2024,7181390,0.028,201079,Paid
S049886,LST-49886,C031220,A2184,9/3/2024,4340778,0.028,121542,Paid
S049888,LST-49888,C031436,A2460,1/20/2024,5902235,0.028,165263,Paid
S049889,LST-49889,C000045,A1276,9/16/2024,6485893,0.028,181605,Paid
S049890,LST-49890,C048468,A1168,2/16/2024,14326398,0.028,401139,Paid
S049891,LST-49891,C043515,A1325,9/15/2024,7590298,0.028,212528,Paid
S049892,LST-49892,C007225,A0625,3/24/2024,4816321,0.028,134857,Paid
S049893,LST-49893,C021502,A3196,3/12/2024,10307252,0.022,226760,Paid
S049894,LST-49894,C043838,A1648,2/14/2024,9582135,0.028,268300,Paid
S049896,LST-49896,C000073,A1297,4/18/2024,5172316,0.028,144825,Paid
S049900,LST-49900,C043615,A1634,2/3/2024,7508070,0.035,262782,Paid
S049901,LST-49901,C000803,A1564,2/29/2024,6069549,0.028,169947,Paid
S049902,LST-49902,C020046,A0473,8/3/2024,5567920,0.023,128062,Paid
S049904,LST-49904,C001248,A3040,10/2/2024,9068934,0.022,199517,Paid
S049905,LST-49905,C004772,A3410,4/20/2024,14021089,0.022,308464,Paid
S049906,LST-49906,C009339,A3263,4/17/2024,20487158,0.022,450717,Paid
S049908,LST-49908,C031203,A2624,4/3/2024,23783023,0.027,642142,Paid
S049912,LST-49912,C019705,A2458,3/29/2024,2116380,0.022,46560,Paid
S049914,LST-49914,C002925,A0770,8/18/2024,5644275,0.027,152395,Paid
S049915,LST-49915,C036812,A3611,3/22/2024,5796909,0.027,156517,Paid
S049916,LST-49916,C026877,A2460,3/28/2024,7553187,0.027,203936,Paid
S049921,LST-49921,C043331,A2914,8/8/2024,5848915,0.027,157921,Paid
S049922,LST-49922,C013997,A0836,10/18/2024,10500563,0.022,231012,Paid
S049923,LST-49923,C012550,A2092,10/30/2024,7499441,0.028,209984,Paid
S049924,LST-49924,C030170,A2733,4/10/2024,7140162,0.028,199925,Paid
S049926,LST-49926,C039785,A3164,3/4/2024,5170907,0.027,139614,Paid
S049928,LST-49928,C005218,A3507,9/27/2024,5815659,0.022,127944,Paid
S049929,LST-49929,C004458,A2576,2/7/2024,5575467,0.022,122660,Paid
S049931,LST-49931,C003971,A2817,8/6/2024,3826169,0.025,95654,Paid
S049932,LST-49932,C042000,A3155,3/4/2024,3921730,0.025,98043,Paid
S049934,LST-49934,C031979,A0784,4/18/2024,16526543,0.028,462743,Paid
S049935,LST-49935,C034783,A1206,4/4/2024,27322978,0.022,601106,Paid
S049937,LST-49937,C038914,A2309,10/23/2024,9088141,0.028,254468,Paid
S049939,LST-49939,C021618,A1445,10/30/2024,3196199,0.027,86297,Paid
S049942,LST-49942,C010886,A2819,4/8/2024,6746342,0.028,188898,Paid
S049943,LST-49943,C020969,A2755,1/31/2024,6408652,0.028,179442,Paid
S049945,LST-49945,C028455,A2934,8/28/2024,3644909,0.028,102057,Paid
S049947,LST-49947,C032658,A2067,3/8/2024,2712524,0.022,59676,Paid
S049950,LST-49950,C025980,A3367,8/3/2024,2652928,0.022,58364,Paid
S049951,LST-49951,C008854,A1986,4/26/2024,7129144,0.028,199616,Paid
S049953,LST-49953,C009165,A2154,4/7/2024,6357745,0.028,178017,Paid
S049955,LST-49955,C017036,A2602,2/27/2024,8661855,0.028,242532,Paid
S049956,LST-49956,C048285,A2783,12/26/2024,10906610,0.028,305385,Paid
S049958,LST-49958,C049172,A3401,10/24/2024,4726630,0.028,132346,Paid
S049961,LST-49961,C023272,A1125,4/4/2024,8425940,0.022,185371,Paid
S049963,LST-49963,C027167,A1517,10/5/2024,3201007,0.027,86427,Paid
S049966,LST-49966,C037895,A0454,11/29/2024,5487353,0.027,148159,Paid
S049971,LST-49971,C020196,A2208,3/22/2024,14831830,0.022,326300,Paid
S049972,LST-49972,C045461,A3495,10/12/2024,4743791,0.028,132826,Paid
S049973,LST-49973,C014449,A0608,7/29/2024,6583468,0.028,184337,Paid
S049979,LST-49979,C016749,A2027,10/21/2024,7278502,0.028,203798,Paid
S049980,LST-49980,C029036,A0885,9/1/2024,7596663,0.028,212707,Paid
S049984,LST-49984,C047556,A2019,10/10/2024,7384048,0.028,206753,Paid
S049986,LST-49986,C018008,A2979,8/16/2024,7534933,0.028,210978,Paid
S049987,LST-49987,C004044,A0934,8/21/2024,5520871,0.028,154584,Paid
S049989,LST-49989,C027871,A2171,10/19/2024,2179592,0.025,54490,Paid
S049992,LST-49992,C013201,A2447,9/29/2024,7524265,0.025,188107,Paid
S049993,LST-49993,C032596,A3237,2/3/2024,6531726,0.022,143698,Paid
S049994,LST-49994,C041885,A1650,9/23/2024,4868491,0.022,107107,Paid
S049996,LST-49996,C002324,A2447,9/16/2024,6911560,0.022,152054,Paid
S049998,LST-49998,C006511,A1539,9/14/2024,5144075,0.022,113170,Paid
S050000,LST-50000,C039971,A0168,4/15/2024,22483121,0.022,494629,Paid
S050001,LST-50001,C023448,A2053,10/24/2024,7693991,0.022,169268,Paid
S050003,LST-50003,C031151,A2165,8/20/2024,6522491,0.028,182630,Paid
S050004,LST-50004,C035210,A2590,2/19/2024,6937039,0.022,152615,Paid
S050005,LST-50005,C047850,A2805,8/17/2024,6816459,0.022,149962,Paid
S050007,LST-50007,C029080,A2943,8/10/2024,6803451,0.022,149676,Paid
S050008,LST-50008,C008463,A2068,3/17/2024,6978092,0.022,153518,Paid
S050013,LST-50013,C035077,A2921,9/22/2024,15574697,0.022,342643,Paid
S050014,LST-50014,C014296,A0558,9/4/2024,5747089,0.023,132183,Paid
S050015,LST-50015,C023830,A2788,10/24/2024,5801604,0.028,162445,Paid
S050019,LST-50019,C012575,A0271,9/5/2024,14876217,0.022,327277,Paid
S050021,LST-50021,C022099,A0834,9/9/2024,30902128,0.027,834357,Paid
S050022,LST-50022,C026808,A2469,2/29/2024,31233741,0.025,780844,Paid
S050025,LST-50025,C046189,A0752,8/29/2024,11065625,0.028,309838,Paid
S050029,LST-50029,C010926,A1827,8/23/2024,9741597,0.022,214315,Paid
S050030,LST-50030,C002377,A3608,8/18/2024,2716357,0.028,76058,Paid
S050032,LST-50032,C014816,A0207,10/11/2024,7298243,0.028,204351,Paid
S050035,LST-50035,C047022,A2119,3/11/2024,19713776,0.022,433703,Paid
S050037,LST-50037,C011695,A1861,1/30/2024,13695580,0.028,383476,Paid
S050038,LST-50038,C004640,A2786,9/6/2024,14439621,0.022,317672,Paid
S050041,LST-50041,C004143,A0263,3/10/2024,8100815,0.028,226823,Paid
S050044,LST-50044,C044212,A0112,10/15/2024,26729824,0.022,588056,Paid
S050048,LST-50048,C029810,A1440,2/2/2024,23692284,0.028,663384,Paid
S050050,LST-50050,C029758,A1409,4/30/2024,122724717,0.022,2699944,Paid
S050051,LST-50051,C007426,A3161,10/2/2024,3778134,0.028,105788,Paid
S050053,LST-50053,C020582,A0525,8/1/2024,75577054,0.022,1662695,Paid
S050054,LST-50054,C031110,A1079,9/25/2024,210785259,0.022,4637276,Paid
S050055,LST-50055,C014009,A0989,3/16/2024,20477950,0.028,573383,Paid
S050056,LST-50056,C014885,A1939,8/27/2024,6023920,0.028,168670,Paid
S050058,LST-50058,C022292,A1674,3/15/2024,19372240,0.028,542423,Paid
S050060,LST-50060,C027948,A2414,9/2/2024,38483719,0.022,846642,Paid
S050061,LST-50061,C001380,A0718,10/18/2024,150663736,0.022,3314602,Paid
S050062,LST-50062,C024039,A1634,8/5/2024,200497770,0.022,4410951,Paid
S050063,LST-50063,C039180,A2463,8/13/2024,9782584,0.035,342390,Paid
S050064,LST-50064,C045671,A0207,4/12/2024,27522261,0.022,605490,Paid
S050066,LST-50066,C044295,A0998,3/13/2024,7978715,0.028,223404,Paid
S050070,LST-50070,C011547,A1103,3/12/2024,22649390,0.022,498287,Paid
S050071,LST-50071,C002285,A3056,8/28/2024,15092396,0.022,332033,Paid
S050072,LST-50072,C039839,A0021,4/13/2024,15204299,0.022,334495,Paid
S050073,LST-50073,C034758,A2920,8/20/2024,23175716,0.027,625744,Paid
S050076,LST-50076,C028139,A1316,2/3/2024,4689650,0.028,131310,Paid
S050078,LST-50078,C045486,A2166,10/30/2024,15210286,0.022,334626,Paid
S050079,LST-50079,C020705,A2669,10/7/2024,14998153,0.027,404950,Paid
S050081,LST-50081,C003044,A0389,4/26/2024,3217469,0.028,90089,Paid
S050082,LST-50082,C036910,A1614,10/15/2024,32765641,0.022,720844,Paid
S050083,LST-50083,C022641,A1081,3/25/2024,19499966,0.022,428999,Paid
S050084,LST-50084,C013711,A2699,8/28/2024,8052753,0.028,225477,Paid
S050087,LST-50087,C000958,A2302,10/10/2024,5862641,0.028,164154,Paid
S050090,LST-50090,C007725,A0847,4/15/2024,15786178,0.028,442013,Paid
S050096,LST-50096,C019187,A1496,2/8/2024,22782188,0.028,637901,Paid
S050099,LST-50099,C049401,A3196,2/26/2024,2756025,0.028,77169,Paid
S050101,LST-50101,C000040,A2122,10/7/2024,19844431,0.027,535800,Paid
S050102,LST-50102,C024024,A0651,8/10/2024,19668397,0.027,531047,Paid
S050103,LST-50103,C035011,A0301,10/28/2024,11730978,0.027,316736,Paid
S050104,LST-50104,C017262,A1118,8/8/2024,7377068,0.028,206558,Paid
S050105,LST-50105,C045626,A0437,9/25/2024,12107494,0.028,339010,Paid
S050107,LST-50107,C027926,A2806,3/20/2024,26137127,0.025,653428,Paid
S050109,LST-50109,C038547,A0532,10/11/2024,21048743,0.027,568316,Paid
S050110,LST-50110,C004546,A3491,4/6/2024,21053445,0.027,568443,Paid
S050112,LST-50112,C016505,A2911,8/31/2024,12446013,0.028,348488,Paid
S050113,LST-50113,C047911,A0863,3/5/2024,18795438,0.028,526272,Paid
S050114,LST-50114,C048977,A3183,9/5/2024,19817544,0.028,554891,Paid
S050115,LST-50115,C009619,A3442,9/17/2024,23456135,0.028,656772,Paid
S050116,LST-50116,C007438,A2482,3/18/2024,7184957,0.028,201179,Paid
S050117,LST-50117,C013440,A2653,2/13/2024,10323777,0.028,289066,Paid
S050118,LST-50118,C011196,A3452,3/17/2024,28219247,0.028,790139,Paid
S050119,LST-50119,C022467,A0334,4/19/2024,8565347,0.027,231264,Paid
S050121,LST-50121,C002209,A0471,9/22/2024,9428714,0.028,264004,Paid
S050122,LST-50122,C022853,A2324,4/16/2024,32697612,0.022,719347,Paid
S050128,LST-50128,C045291,A1926,9/12/2024,19709055,0.025,492726,Paid
S050129,LST-50129,C041511,A3014,10/10/2024,11385983,0.025,284650,Paid
S050130,LST-50130,C045838,A0500,8/5/2024,8349735,0.028,233793,Paid
S050131,LST-50131,C041495,A1833,2/12/2024,10878633,0.025,271966,Paid
S050134,LST-50134,C005572,A3246,10/15/2024,13085681,0.023,300971,Paid
S050136,LST-50136,C003851,A3097,2/10/2024,11041650,0.025,276041,Paid
S050137,LST-50137,C005083,A0880,8/5/2024,7545599,0.028,211277,Paid
S050138,LST-50138,C034650,A2482,2/26/2024,7098715,0.027,191665,Paid
S050139,LST-50139,C020979,A1962,8/25/2024,5996775,0.028,167910,Paid
S050141,LST-50141,C010823,A0711,9/18/2024,4784111,0.028,133955,Paid
S050142,LST-50142,C003318,A2803,9/30/2024,6160986,0.022,135542,Paid
S050146,LST-50146,C020724,A2558,10/24/2024,6485645,0.027,175112,Paid
S050148,LST-50148,C000085,A2429,2/27/2024,6837473,0.023,157262,Paid
S050149,LST-50149,C009481,A1835,3/21/2024,10076112,0.023,231751,Paid
S050152,LST-50152,C019050,A0529,4/22/2024,21796432,0.027,588504,Paid
S050154,LST-50154,C022830,A2811,4/24/2024,18532478,0.028,518909,Paid
S050156,LST-50156,C021733,A1507,9/29/2024,23165485,0.027,625468,Paid
S050157,LST-50157,C007590,A0154,9/20/2024,13879246,0.022,305343,Paid
S050159,LST-50159,C004779,A2115,1/30/2024,18795099,0.02,375902,Paid
S050161,LST-50161,C021824,A1680,10/18/2024,24782965,0.027,669140,Paid
S050164,LST-50164,C027867,A1350,9/13/2024,23731657,0.027,640755,Paid
S050166,LST-50166,C036819,A0472,8/15/2024,300840448,0.01,3008404,Paid
S050168,LST-50168,C024618,A2008,2/23/2024,41076767,0.022,903689,Paid
S050169,LST-50169,C047019,A0514,2/22/2024,52429895,0.022,1153458,Paid
S050170,LST-50170,C035883,A1373,7/22/2024,42794179,0.022,941472,Paid
S050171,LST-50171,C036660,A2418,8/25/2024,42749981,0.022,940500,Paid
S050173,LST-50173,C008725,A2575,10/17/2024,28166548,0.027,760497,Paid
S050175,LST-50175,C016669,A2669,11/2/2024,36166996,0.025,904175,Paid
S050176,LST-50176,C029135,A0617,8/27/2024,26253310,0.022,577573,Paid
S050177,LST-50177,C025915,A3202,4/28/2024,67674982,0.022,1488850,Paid
S050182,LST-50182,C010472,A0529,10/11/2024,38530731,0.022,847676,Paid
S050188,LST-50188,C021753,A1925,4/11/2024,21613562,0.027,583566,Paid
S050189,LST-50189,C007765,A2681,3/26/2024,33839058,0.022,744459,Paid
S050190,LST-50190,C039289,A1419,4/10/2024,51901291,0.022,1141828,Paid
S050191,LST-50191,C004039,A0452,9/9/2024,31337815,0.025,783445,Paid
S050193,LST-50193,C015452,A0365,8/14/2024,11241473,0.028,314761,Paid
S050194,LST-50194,C048073,A0545,2/10/2024,23264505,0.022,511819,Paid
S050195,LST-50195,C025318,A2732,3/30/2024,35020537,0.022,770452,Paid
S050196,LST-50196,C027018,A2779,10/16/2024,300529601,0.01,3005296,Paid
S050198,LST-50198,C039748,A0303,8/10/2024,34486704,0.022,758707,Paid
S050200,LST-50200,C022368,A0795,8/23/2024,30725907,0.022,675970,Paid
S050205,LST-50205,C045004,A3495,4/21/2024,21542433,0.028,603188,Paid
S050206,LST-50206,C015344,A1060,9/24/2024,12509135,0.028,350256,Paid
S050207,LST-50207,C046122,A1686,8/29/2024,14812273,0.028,414744,Paid
S050212,LST-50212,C016697,A3033,3/30/2024,8019531,0.028,224547,Paid
S050217,LST-50217,C022885,A1302,3/11/2024,32593560,0.025,814839,Paid
S050221,LST-50221,C005716,A1087,9/19/2024,19840502,0.025,496013,Paid
S050222,LST-50222,C001474,A2298,4/24/2024,16659065,0.028,466454,Paid
S050223,LST-50223,C048342,A3409,2/27/2024,4257068,0.028,119198,Paid
S050225,LST-50225,C008270,A2673,7/28/2024,15495872,0.028,433884,Paid
S050226,LST-50226,C035841,A0292,8/25/2024,20281351,0.027,547596,Paid
S050227,LST-50227,C008899,A3502,3/8/2024,17667499,0.022,388685,Paid
S050229,LST-50229,C022939,A0046,8/30/2024,13768697,0.023,316680,Paid
S050231,LST-50231,C031200,A3267,9/1/2024,12552774,0.028,351478,Paid
S050232,LST-50232,C031517,A2423,4/21/2024,26378106,0.027,712209,Paid
S050233,LST-50233,C036798,A1254,8/30/2024,5058006,0.027,136566,Paid
S050234,LST-50234,C004574,A3267,4/16/2024,11691894,0.028,327373,Paid
S050235,LST-50235,C004085,A1162,10/10/2024,14315019,0.028,400821,Paid
S050236,LST-50236,C003834,A0595,8/10/2024,8533899,0.022,187746,Paid
S050237,LST-50237,C024474,A0280,7/27/2024,8401726,0.028,235248,Paid
S050240,LST-50240,C025196,A0312,9/24/2024,16058008,0.028,449624,Paid
S050241,LST-50241,C047615,A1447,10/28/2024,14861922,0.028,416134,Paid
S050244,LST-50244,C025298,A0748,5/12/2024,20761252,0.027,560554,Paid
S050245,LST-50245,C010938,A3258,1/22/2024,10475289,0.028,293308,Paid
S050246,LST-50246,C012459,A2549,9/7/2024,14801669,0.028,414447,Paid
S050247,LST-50247,C049615,A2802,3/15/2024,20407065,0.028,571398,Paid
S050249,LST-50249,C007015,A0141,3/1/2024,6666604,0.022,146665,Paid
S050250,LST-50250,C026475,A3279,4/15/2024,4586795,0.028,128430,Paid
S050253,LST-50253,C006827,A2666,10/19/2024,10550740,0.028,295421,Paid
S050255,LST-50255,C026276,A1772,2/14/2024,11705508,0.028,327754,Paid
S050258,LST-50258,C027306,A0621,9/3/2024,20385006,0.022,448470,Paid
S050261,LST-50261,C009573,A1091,2/23/2024,15020567,0.028,420576,Paid
S050262,LST-50262,C029825,A2761,8/27/2024,34262903,0.025,856573,Paid
S050265,LST-50265,C026342,A1961,8/22/2024,14991401,0.022,329811,Paid
S050266,LST-50266,C049628,A3504,2/21/2024,12577122,0.028,352159,Paid
S050267,LST-50267,C000478,A0290,2/22/2024,10999721,0.028,307992,Paid
S050269,LST-50269,C034684,A2643,2/14/2024,25583951,0.022,562847,Paid
S050271,LST-50271,C027728,A2744,9/13/2024,18387418,0.027,496460,Paid
S050272,LST-50272,C026702,A0054,10/3/2024,18371592,0.027,496033,Paid
S050275,LST-50275,C031635,A0694,10/21/2024,20432716,0.027,551683,Paid
S050277,LST-50277,C005814,A2039,2/26/2024,16750557,0.028,469016,Paid
S050281,LST-50281,C002574,A1293,10/11/2024,27020974,0.022,594461,Paid
S050282,LST-50282,C026949,A1505,9/16/2024,5874670,0.027,158616,Paid
S050285,LST-50285,C026360,A1095,9/30/2024,23346651,0.025,583666,Paid
S050286,LST-50286,C011708,A3266,4/8/2024,2237671,0.028,62655,Paid
S050292,LST-50292,C003030,A0954,3/25/2024,16263311,0.028,455373,Paid
S050293,LST-50293,C047815,A2221,3/15/2024,2191488,0.028,61362,Paid
S050295,LST-50295,C046753,A3458,4/21/2024,2250490,0.028,63014,Paid
S050296,LST-50296,C048211,A0307,9/24/2024,2212125,0.028,61940,Paid
S050298,LST-50298,C003267,A0933,9/13/2024,7021783,0.027,189588,Paid
S050299,LST-50299,C027066,A3126,9/14/2024,25776795,0.025,644420,Paid
S050300,LST-50300,C014728,A2151,9/29/2024,15361316,0.023,353310,Paid
S050301,LST-50301,C007647,A2413,10/16/2024,19470328,0.027,525699,Paid
S050306,LST-50306,C002652,A3439,3/5/2024,2192360,0.028,61386,Paid
S050308,LST-50308,C039934,A2583,2/14/2024,34500681,0.022,759015,Paid
S050310,LST-50310,C033006,A3134,10/3/2024,18847489,0.022,414645,Paid
S050314,LST-50314,C040149,A1881,2/19/2024,16073928,0.023,369700,Paid
S050316,LST-50316,C020779,A1233,4/23/2024,2166150,0.028,60652,Paid
S050317,LST-50317,C013948,A1949,3/22/2024,10475181,0.022,230454,Paid
S050319,LST-50319,C047007,A0204,8/27/2024,15753418,0.028,441096,Paid
S050320,LST-50320,C020696,A0439,8/20/2024,33771512,0.022,742973,Paid
S050326,LST-50326,C000975,A0468,4/9/2024,10436228,0.027,281778,Paid
S050327,LST-50327,C006160,A2988,2/19/2024,2244049,0.028,62833,Paid
S050328,LST-50328,C020481,A0968,8/9/2024,8231078,0.028,230470,Paid
S050332,LST-50332,C027671,A0680,8/2/2024,6555741,0.022,144226,Paid
S050334,LST-50334,C009408,A0744,3/22/2024,6540421,0.022,143889,Paid
S050337,LST-50337,C022028,A3601,9/26/2024,19975710,0.027,539344,Paid
S050342,LST-50342,C016873,A0518,3/1/2024,19355688,0.028,541959,Paid
S050343,LST-50343,C023554,A0855,4/20/2024,25667354,0.028,718686,Paid
S050344,LST-50344,C024350,A1582,9/25/2024,19380088,0.027,523262,Paid
S050345,LST-50345,C036594,A1149,9/11/2024,22579508,0.025,564488,Paid
S050348,LST-50348,C006819,A3274,8/31/2024,7216246,0.027,194839,Paid
S050352,LST-50352,C027853,A2843,8/23/2024,6583619,0.028,184341,Paid
S050353,LST-50353,C043379,A0651,10/31/2024,7552395,0.028,211467,Paid
S050359,LST-50359,C040126,A1422,9/23/2024,18362452,0.027,495786,Paid
S050360,LST-50360,C037675,A0257,8/17/2024,25655567,0.022,564422,Paid
S050361,LST-50361,C023035,A2952,9/29/2024,20341301,0.027,549215,Paid
S050362,LST-50362,C011294,A1796,9/14/2024,28414495,0.028,795606,Paid
S050364,LST-50364,C005523,A0306,8/18/2024,12342204,0.028,345582,Paid
S050365,LST-50365,C000221,A2495,10/3/2024,7285410,0.028,203991,Paid
S050366,LST-50366,C040948,A2667,8/15/2024,10172563,0.023,233969,Paid
S050367,LST-50367,C048411,A2705,10/19/2024,6152807,0.028,172279,Paid
S050369,LST-50369,C024588,A1818,2/11/2024,14978235,0.022,329521,Paid
S050372,LST-50372,C001108,A3261,10/12/2024,17528338,0.022,385623,Paid
S050375,LST-50375,C018919,A2120,3/8/2024,9851217,0.028,275834,Paid
S050379,LST-50379,C047814,A3499,2/16/2024,6499033,0.028,181973,Paid
S050380,LST-50380,C019566,A2124,12/30/2024,5788500,0.028,162078,Paid
S050383,LST-50383,C018503,A0003,10/20/2024,20782622,0.028,581913,Paid
S050386,LST-50386,C008909,A1983,10/22/2024,5576485,0.027,150565,Paid
S050387,LST-50387,C003848,A1990,10/22/2024,16254838,0.028,455135,Paid
S050388,LST-50388,C024575,A1682,3/20/2024,5746205,0.027,155148,Paid
S050390,LST-50390,C023034,A0612,8/7/2024,5457754,0.027,147359,Paid
S050391,LST-50391,C041851,A1019,4/27/2024,7686448,0.028,215221,Paid
S050392,LST-50392,C010192,A0950,10/2/2024,6055605,0.028,169557,Paid
S050394,LST-50394,C006052,A3492,2/23/2024,19037398,0.022,418823,Paid
